DOCUMENT_NO,DATE,CUSTOMER_NAME,TYPE,ITEM_NO,ITEM_DESCRIPTION,BAR_CODE,BRAND_NAME,ITEM_CATEGORY,QUANTITY,AMOUNT,UNIT_COST_LCY,SALESPERSON
558101,11/19/2015,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,153.16459,OTHER
561131,11/26/2015,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,153.16475,OTHER
561900,11/28/2015,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,153.728,OTHER
562899,11/30/2015,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,156.55551,OTHER
109974,12/7/2015,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,-350,-163.61687,OTHER
565832,12/7/2015,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,165.51906,OTHER
565849,12/7/2015,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,350,165.51906,OTHER
566811,12/9/2015,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,171.61877,OTHER
567216,12/10/2015,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,169.61507,OTHER
584625,1/20/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,168.48043,OTHER
588031,1/27/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,170.14814,OTHER
588297,1/28/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,170.24729,OTHER
588678,1/30/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,170.34881,OTHER
590194,2/1/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,170.45277,OTHER
592895,2/8/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,170.6684,OTHER
592904,2/8/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,170.78025,OTHER
597506,2/20/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,2,620,171.83676,OTHER
598905,2/22/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,171.97588,OTHER
601956,2/29/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,164.6373,OTHER
605099,3/7/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
606591,3/10/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
607051,3/12/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
613326,3/26/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,2,620,190.5959697,OTHER
625738,4/23/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
630353,5/2/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
631735,5/5/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
633128,5/9/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
634918,5/12/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
634922,5/12/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
636629,5/16/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
638115,5/19/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
638126,5/19/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
638834,5/21/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
640394,5/24/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
643641,5/30/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
124360,6/4/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,2,-700,190.5959697,OTHER
646230,6/4/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,2,700,190.5959697,OTHER
646305,6/4/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,350,190.5959697,OTHER
646306,6/4/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,350,190.5959697,OTHER
648080,6/7/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
652426,6/18/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
658384,6/30/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,2,620,190.5959697,OTHER
663912,7/16/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
665476,7/19/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
670228,7/30/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
701398,10/9/2016,CREDIT CARDS,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
672262,8/2/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
673592,8/6/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
680823,8/22/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
687656,9/6/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
687669,9/6/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
688189,9/7/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
688605,9/8/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
699750,10/5/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
701992,10/10/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
706238,10/20/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
708090,10/24/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
712139,10/31/2016,CASH CLEARING,Item,19970,TONER TN616Y,20440,KM,SUPPLIES,1,310,190.5959697,OTHER
297731,1/9/2014,CREDIT CARDS,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.76235,OTHER
328445,4/10/2014,CREDIT CARDS,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.76,OTHER
361621,7/15/2014,CREDIT CARDS,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.75781,OTHER
386979,9/30/2014,CREDIT CARDS,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,950,239.75676,OTHER
403924,11/18/2014,CREDIT CARDS,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.75639,OTHER
451728,3/19/2015,CREDIT CARDS,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,950,239.755,OTHER
484870,6/1/2015,CREDIT CARDS,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.7548,OTHER
502460,7/7/2015,CREDIT CARDS,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,950,239.7552,OTHER
547716,10/27/2015,CREDIT CARDS,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,950,239.75733,OTHER
551832,11/5/2015,CREDIT CARDS,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.75471,OTHER
606332,3/9/2016,CREDIT CARDS,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,840,190.5959697,OTHER
614618,3/28/2016,CREDIT CARDS,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,840,190.5959697,OTHER
639097,5/22/2016,CREDIT CARDS,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,840,190.5959697,OTHER
639135,5/22/2016,CREDIT CARDS,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,30,190.5959697,OTHER
287733,12/4/2013,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,950,190.5959697,OTHER
300629,1/20/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.762,OTHER
302783,1/26/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,950,239.76167,OTHER
320693,3/18/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.76158,OTHER
327363,4/7/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.76333,OTHER
59670,4/10/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,-475,-239.75467,OTHER
328438,4/10/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.765,OTHER
329585,4/14/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.76,OTHER
339095,5/12/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.755,OTHER
347073,6/3/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.76,OTHER
347172,6/4/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.76,OTHER
359665,7/8/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.76,OTHER
362993,7/19/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,840,239.7575,OTHER
364708,7/24/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.75739,OTHER
371657,8/18/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.75704,OTHER
371658,8/18/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.75692,OTHER
373665,8/25/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.757,OTHER
72774,9/30/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,-950,-239.75467,OTHER
386728,9/30/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,950,239.75676,OTHER
400658,11/10/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.75646,OTHER
410921,12/7/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,3,1260,239.75623,OTHER
414147,12/15/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.75596,OTHER
417579,12/25/2014,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,840,239.75545,OTHER
429113,1/25/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.75522,OTHER
445864,3/5/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.755,OTHER
454121,3/25/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.754,OTHER
494946,6/21/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.755,OTHER
495091,6/21/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,840,239.755,OTHER
495467,6/22/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.75444,OTHER
496230,6/23/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.755,OTHER
497821,6/27/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.75333,OTHER
500959,7/2/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.75571,OTHER
502053,7/6/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.75538,OTHER
510290,7/29/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.755,OTHER
515121,8/10/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,7,2929.85,239.755,OTHER
525284,9/3/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.755,OTHER
531382,9/17/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.755,OTHER
539455,10/7/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.75522,OTHER
539461,10/7/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,6,2520,239.75522,OTHER
539891,10/8/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,239.755,OTHER
541344,10/12/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.75708,OTHER
543851,10/18/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,840,239.7552,OTHER
545217,10/21/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,840,239.75526,OTHER
546711,10/25/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,10,4200,239.7572,OTHER
550578,11/2/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.75548,OTHER
551600,11/4/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.75533,OTHER
551615,11/4/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.75533,OTHER
552479,11/7/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.755,OTHER
552944,11/8/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,840,239.75462,OTHER
557816,11/18/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.75483,OTHER
558719,11/21/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.755,OTHER
559823,11/23/2015,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,239.755,OTHER
596121,2/16/2016,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,232.49198,OTHER
599159,2/23/2016,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,232.15793,OTHER
606141,3/9/2016,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,190.5959697,OTHER
611459,3/21/2016,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,190.5959697,OTHER
612408,3/23/2016,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,190.5959697,OTHER
626319,4/24/2016,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,190.5959697,OTHER
638089,5/19/2016,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,190.5959697,OTHER
643634,5/30/2016,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,190.5959697,OTHER
646355,6/4/2016,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,840,190.5959697,OTHER
654291,6/22/2016,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,190.5959697,OTHER
661078,7/10/2016,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,840,190.5959697,OTHER
682137,8/25/2016,CREDIT CARDS,Item,20089,TONER TN618,20440,KM,SUPPLIES,2,840,190.5959697,OTHER
698282,10/2/2016,CREDIT CARDS,Item,20089,TONER TN618,20440,KM,SUPPLIES,4,1680,190.5959697,OTHER
676479,8/13/2016,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,190.5959697,OTHER
687147,9/5/2016,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,190.5959697,OTHER
694653,9/25/2016,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,190.5959697,OTHER
704872,10/17/2016,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,475,190.5959697,OTHER
706843,10/22/2016,CASH CLEARING,Item,20089,TONER TN618,20440,KM,SUPPLIES,1,420,190.5959697,OTHER
239575,6/18/2013,CREDIT CARDS,Item,20089,TONER TN618/A0TM152,20440,KM,SUPPLIES,2,950,190.5959697,OTHER
204589,2/23/2013,CASH CLEARING,Item,20089,TONER TN618/A0TM152,20440,KM,SUPPLIES,2,660,190.5959697,OTHER
229305,5/14/2013,CASH CLEARING,Item,20089,TONER TN618/A0TM152,20440,KM,SUPPLIES,2,840,190.5959697,OTHER
245307,7/7/2013,CASH CLEARING,Item,20089,TONER TN618/A0TM152,20440,KM,SUPPLIES,1,475,190.5959697,OTHER
201594,2/11/2013,TARGET COPING & PRINTING CENTRE,Item,20089,TONER TN618/A0TM152,20440,KM,SUPPLIES,2,660,190.5959697,OTHER
211022,3/16/2013,TARGET COPING & PRINTING CENTRE,Item,20089,TONER TN618/A0TM152,20440,KM,SUPPLIES,2,660,190.5959697,OTHER
640076,5/23/2016,CASH CLEARING,Item,23721,TONER TN619Y,20440,KM,SUPPLIES,1,620,190.5959697,OTHER
607685,3/13/2016,CREDIT CARDS,Item,23719,TONER TN620C,20440,KM,SUPPLIES,1,680,190.5959697,OTHER
657039,6/28/2016,CASH CLEARING,Item,23719,TONER TN620C,20440,KM,SUPPLIES,1,680,190.5959697,OTHER
710513,10/29/2016,CREDIT CARDS,Item,23719,TONER TN620C,20440,KM,SUPPLIES,1,680,190.5959697,OTHER
607685,3/13/2016,CREDIT CARDS,Item,23716,TONER TN620K,20440,KM,SUPPLIES,1,535,190.5959697,OTHER
670399,7/30/2016,CASH CLEARING,Item,23716,TONER TN620K,20440,KM,SUPPLIES,1,535,190.5959697,OTHER
607685,3/13/2016,CREDIT CARDS,Item,23718,TONER TN620M,20440,KM,SUPPLIES,1,535,190.5959697,OTHER
629127,4/30/2016,CASH CLEARING,Item,23718,TONER TN620M,20440,KM,SUPPLIES,1,535,190.5959697,OTHER
670399,7/30/2016,CASH CLEARING,Item,23718,TONER TN620M,20440,KM,SUPPLIES,2,1070,190.5959697,OTHER
697103,9/29/2016,CASH CLEARING,Item,23718,TONER TN620M,20440,KM,SUPPLIES,1,535,190.5959697,OTHER
607685,3/13/2016,CREDIT CARDS,Item,23717,TONER TN620Y,20440,KM,SUPPLIES,1,680,190.5959697,OTHER
629127,4/30/2016,CASH CLEARING,Item,23717,TONER TN620Y,20440,KM,SUPPLIES,1,680,190.5959697,OTHER
657039,6/28/2016,CASH CLEARING,Item,23717,TONER TN620Y,20440,KM,SUPPLIES,1,680,190.5959697,OTHER
670399,7/30/2016,CASH CLEARING,Item,23717,TONER TN620Y,20440,KM,SUPPLIES,2,1360,190.5959697,OTHER
710513,10/29/2016,CREDIT CARDS,Item,23717,TONER TN620Y,20440,KM,SUPPLIES,1,680,190.5959697,OTHER
697103,9/29/2016,CASH CLEARING,Item,23717,TONER TN620Y,20440,KM,SUPPLIES,1,680,190.5959697,OTHER
597631,2/20/2016,CASH CLEARING,Item,22917,TONER TN622C,20440,KM,SUPPLIES,1,600,369.53188,OTHER
666517,7/21/2016,CASH CLEARING,Item,22917,TONER TN622C,20440,KM,SUPPLIES,1,600,190.5959697,OTHER
707408,10/23/2016,CASH CLEARING,Item,22917,TONER TN622C,20440,KM,SUPPLIES,1,540,190.5959697,OTHER
597631,2/20/2016,CASH CLEARING,Item,22914,TONER TN622K,20440,KM,SUPPLIES,1,350,194.70143,OTHER
666517,7/21/2016,CASH CLEARING,Item,22914,TONER TN622K,20440,KM,SUPPLIES,1,350,190.5959697,OTHER
707408,10/23/2016,CASH CLEARING,Item,22914,TONER TN622K,20440,KM,SUPPLIES,1,300,190.5959697,OTHER
597631,2/20/2016,CASH CLEARING,Item,22916,TONER TN622M,20440,KM,SUPPLIES,1,600,359.80067,OTHER
666517,7/21/2016,CASH CLEARING,Item,22916,TONER TN622M,20440,KM,SUPPLIES,1,600,190.5959697,OTHER
707408,10/23/2016,CASH CLEARING,Item,22916,TONER TN622M,20440,KM,SUPPLIES,1,525,190.5959697,OTHER
597631,2/20/2016,CASH CLEARING,Item,22915,TONER TN622Y,20440,KM,SUPPLIES,1,650,412.03,OTHER
666517,7/21/2016,CASH CLEARING,Item,22915,TONER TN622Y,20440,KM,SUPPLIES,1,650,190.5959697,OTHER
707408,10/23/2016,CASH CLEARING,Item,22915,TONER TN622Y,20440,KM,SUPPLIES,1,590,190.5959697,OTHER
193334,1/14/2013,AL GARAFA CENTRE,Item,6604,TONER TN710,20440,KM,SUPPLIES,2,1180,190.5959697,OTHER
197069,1/27/2013,AL GARAFA CENTRE,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,650,190.5959697,OTHER
37147,1/29/2013,AL GARAFA CENTRE,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,-650,190.5959697,OTHER
197806,1/29/2013,AL GARAFA CENTRE,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,590,190.5959697,OTHER
218628,4/9/2013,AL GARAFA CENTRE,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,570,190.5959697,OTHER
220840,4/16/2013,AL GARAFA CENTRE,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,570,190.5959697,OTHER
223556,4/24/2013,AL GARAFA CENTRE,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,570,190.5959697,OTHER
191238,1/7/2013,AL-MAAREF INTERNATIONAL TRADING C0.,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,590,190.5959697,OTHER
208006,3/4/2013,CREDIT CARDS,Item,6604,TONER TN710,20440,KM,SUPPLIES,2,1180,190.5959697,OTHER
226067,5/1/2013,CREDIT CARDS,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,570,190.5959697,OTHER
360536,7/12/2014,CREDIT CARDS,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,570,285.72724,OTHER
449915,3/15/2015,CREDIT CARDS,Item,6604,TONER TN710,20440,KM,SUPPLIES,2,1140,285.57865,OTHER
508763,7/26/2015,CREDIT CARDS,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,570,284.745,OTHER
524978,9/2/2015,CREDIT CARDS,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,570,284.89645,OTHER
191102,1/7/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,2,1180,190.5959697,OTHER
191862,1/9/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,590,190.5959697,OTHER
192564,1/12/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,590,190.5959697,OTHER
192794,1/13/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,4,2360,190.5959697,OTHER
197395,1/28/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,590,190.5959697,OTHER
200365,2/6/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,650,190.5959697,OTHER
201253,2/10/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,650,190.5959697,OTHER
202331,2/14/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,590,190.5959697,OTHER
204720,2/23/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,590,190.5959697,OTHER
209336,3/10/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,650,190.5959697,OTHER
211758,3/18/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,590,190.5959697,OTHER
211773,3/18/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,590,190.5959697,OTHER
214822,3/27/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,650,190.5959697,OTHER
215144,3/28/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,650,190.5959697,OTHER
40564,4/7/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,-650,190.5959697,OTHER
217808,4/7/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,650,190.5959697,OTHER
217816,4/7/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,590,190.5959697,OTHER
238857,6/16/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,570,190.5959697,OTHER
239909,6/19/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,500,190.5959697,OTHER
240556,6/22/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,570,190.5959697,OTHER
242121,6/27/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,500,190.5959697,OTHER
247635,7/15/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,2,1000,190.5959697,OTHER
255382,8/17/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,500,190.5959697,OTHER
261550,9/5/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,560,190.5959697,OTHER
48547,9/15/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,-570,190.5959697,OTHER
264258,9/15/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,570,190.5959697,OTHER
264264,9/15/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,570,190.5959697,OTHER
265279,9/18/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,2,1140,190.5959697,OTHER
266760,9/23/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,525,190.5959697,OTHER
267401,9/25/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,2,1140,190.5959697,OTHER
267818,9/26/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,570,190.5959697,OTHER
49304,10/1/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,-570,190.5959697,OTHER
269647,10/1/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,570,190.5959697,OTHER
269651,10/1/2013,CASH CLEARING,Item,6604,TONER TN710,20440,KM,SUPPLIES,1,500,190.5959697,OTHER
